Nome;Data;P - Total (W);P - Fase A (W);P - Fase B (W);P - Fase C (W)
MedCentralDeLabs;02/07/2023, 1:00:00;752,2967157543762;303,9752320088914;174,94649902750763;270,1988163378716
MedCentralDeLabs;02/07/2023, 2:00:00;750,6145750000001;302,8245638888889;175,21934444444446;269,4376638888889
MedCentralDeLabs;02/07/2023, 3:00:00;751,5050893355667;302,790770519263;175,20437465103296;270,3628252372976
MedCentralDeLabs;02/07/2023, 4:00:00;749,9575777777778;302,85213055555556;174,1596361111111;269,76758611111114
MedCentralDeLabs;02/07/2023, 5:00:00;754,4280222222222;304,233675;176,79519166666668;270,27139444444447
MedCentralDeLabs;02/07/2023, 6:00:00;760,3157305555555;307,42300555555556;179,58051666666665;270,1986166666667
MedCentralDeLabs;02/07/2023, 7:00:00;765,0024527777778;309,4193194444444;181,84570833333333;270,6898361111111
MedCentralDeLabs;02/07/2023, 8:00:00;768,0738277777779;310,81380000000007;183,0885888888889;271,10414166666664
MedCentralDeLabs;02/07/2023, 9:00:00;768,4871;311,1787166666667;182,98622222222224;271,24080833333335
MedCentralDeLabs;02/07/2023, 10:00:00;768,0017;310,6404972222222;182,68973055555557;271,5836
MedCentralDeLabs;02/07/2023, 11:00:00;766,8575277777777;310,21020555555555;182,13224166666666;271,41609166666666
MedCentralDeLabs;02/07/2023, 12:00:00;765,8454638888888;309,9941333333333;182,39718888888888;270,3912583333333
MedCentralDeLabs;02/07/2023, 13:00:00;835,8303527777778;308,52635833333335;183,25123888888888;340,16278055555557
MedCentralDeLabs;02/07/2023, 14:00:00;841,023238888889;307,1305638888889;180,97969722222223;348,8664111111111
MedCentralDeLabs;02/07/2023, 15:00:00;841,6727924423451;306,67054181717145;183,28593776048905;347,74976382328424
MedCentralDeLabs;02/07/2023, 16:00:00;842,1555916666666;306,846475;181,4015638888889;349,8694777777777
MedCentralDeLabs;02/07/2023, 17:00:00;772,634575;313,2106444444445;181,79738333333336;274,4467222222222
MedCentralDeLabs;02/07/2023, 18:00:00;770,6268861111112;311,8642805555555;180,80605555555556;274,76840833333335
MedCentralDeLabs;02/07/2023, 19:00:00;769,3713138888888;311,3455972222222;180,79793611111114;274,0384027777778
MedCentralDeLabs;02/07/2023, 20:00:00;764,5360833333333;308,6497027777778;179,7611583333333;272,9875166666667
MedCentralDeLabs;02/07/2023, 21:00:00;763,2736888888888;308,9299222222222;178,42982777777777;272,74689722222223
MedCentralDeLabs;02/07/2023, 22:00:00;765,905125;310,8187805555555;179,16040833333332;272,74149444444447
MedCentralDeLabs;02/07/2023, 23:00:00;763,8229638888889;309,967225;178,69502777777777;271,9621055555556
MedCentralDeLabs;03/07/2023, 0:00:00;751,9505916666666;303,96475277777773;174,65555555555557;270,1441472222222
MedCentralDeLabs;03/07/2023, 1:00:00;749,3141205890525;302,33330091692136;173,6916643512087;270,12312308974714
MedCentralDeLabs;03/07/2023, 2:00:00;747,8128694444445;301,83855833333337;172,89036111111113;269,89262777777776
MedCentralDeLabs;03/07/2023, 3:00:00;750,7642043551089;303,008324958124;172,87975991066443;271,65330262423225
MedCentralDeLabs;03/07/2023, 4:00:00;756,7500222222222;305,1104583333333;176,2068277777778;272,2779277777778
MedCentralDeLabs;03/07/2023, 5:00:00;752,533975;304,56745;174,22335833333332;270,55859444444445
MedCentralDeLabs;03/07/2023, 6:00:00;760,3617694444445;308,3369388888889;178,35701944444446;270,5372861111111
MedCentralDeLabs;03/07/2023, 7:00:00;825,3120888888889;365,7874805555556;181,65113333333332;273,9412027777778
MedCentralDeLabs;03/07/2023, 8:00:00;1615,4840166666665;970,8960027777778;206,85359722222222;423,9922361111111
MedCentralDeLabs;03/07/2023, 9:00:00;1430,3801638888888;440,14536944444444;195,9703361111111;783,2943194444443
MedCentralDeLabs;03/07/2023, 10:00:00;1047,2043694444444;449,27945833333337;186,3178222222222;404,98198055555554
MedCentralDeLabs;03/07/2023, 11:00:00;1140,1616444444444;460,9863833333333;191,5816777777778;479,9697111111111
MedCentralDeLabs;03/07/2023, 12:00:00;1049,7083305555554;420,6807583333333;187,063225;435,37488333333334
MedCentralDeLabs;03/07/2023, 13:00:00;928,0491525423729;325,68412336760207;180,0697943873298;417,1041011392054
MedCentralDeLabs;03/07/2023, 14:00:00;1923,5772797999443;1117,3976549041402;210,36844956932484;578,1578716310087
MedCentralDeLabs;03/07/2023, 15:00:00;2100,7503666666667;1251,9007111111111;217,86973611111114;611,1925777777778
MedCentralDeLabs;03/07/2023, 16:00:00;1656,9995583333334;476,28403055555555;677,4175388888888;507,7186277777778
MedCentralDeLabs;03/07/2023, 17:00:00;2300,6087833333336;834,5055944444443;967,1476833333334;505,7626666666667
MedCentralDeLabs;03/07/2023, 18:00:00;1925,1743416666666;530,8266222222222;892,1667583333334;511,28463611111107
MedCentralDeLabs;03/07/2023, 19:00:00;764,1715888888888;327,57770555555555;177,00508055555557;256,32393888888885
MedCentralDeLabs;03/07/2023, 20:00:00;818,8265166666666;306,66419722222224;180,32164166666666;327,99626944444447
MedCentralDeLabs;03/07/2023, 21:00:00;739,5474750000001;308,28878055555555;176,80817499999998;251,50785277777777
MedCentralDeLabs;03/07/2023, 22:00:00;742,1263944444445;309,6209888888889;178,1307888888889;251,44271944444446
MedCentralDeLabs;03/07/2023, 23:00:00;738,0950833333333;307,8261611111111;176,4715611111111;250,8622388888889
MedCentralDeLabs;04/07/2023, 0:00:00;716,2400527777778;297,73504166666663;168,0447472222222;247,49973055555557
MedCentralDeLabs;04/07/2023, 1:00:00;710,2526368435678;295,59844123367606;165,1125840511253;246,54282022784108
MedCentralDeLabs;04/07/2023, 2:00:00;715,8499444444444;297,6945166666667;168,84309166666668;246,3961888888889
MedCentralDeLabs;04/07/2023, 3:00:00;717,2423537604457;298,5942200557103;169,23762116991645;246,4329721448468
MedCentralDeLabs;04/07/2023, 4:00:00;710,3606222222221;295,3445527777777;165,92408055555555;246,12218333333334
MedCentralDeLabs;04/07/2023, 5:00:00;715,2272861111111;297,5558111111111;168,57753333333332;246,14672777777778
MedCentralDeLabs;04/07/2023, 6:00:00;719,1935361111111;300,03418888888893;170,18875555555556;246,01276944444444
MedCentralDeLabs;04/07/2023, 7:00:00;859,2333444444445;424,31041944444445;181,02332777777778;249,45761944444445
MedCentralDeLabs;04/07/2023, 8:00:00;2053,2886055555555;1077,6657583333335;594,163125;376,7053722222222
MedCentralDeLabs;04/07/2023, 9:00:00;1791,6190972222223;842,0024194444444;491,5883333333333;453,1209611111111
MedCentralDeLabs;04/07/2023, 10:00:00;1704,6040094470686;680,3256821339261;421,3039399833287;596,7480327868852
MedCentralDeLabs;04/07/2023, 11:00:00;2283,0535611111113;741,8950527777778;909,5482638888889;636,6186277777778
MedCentralDeLabs;04/07/2023, 12:00:00;1773,1262638888888;422,81055833333335;897,0178555555557;464,64811944444443
MedCentralDeLabs;04/07/2023, 13:00:00;1612,2958527777778;315,22575277777776;887,3639694444445;422,8439861111111
MedCentralDeLabs;04/07/2023, 14:00:00;2030,0669944444444;681,497675;894,9905749999999;461,2498916666667
MedCentralDeLabs;04/07/2023, 15:00:00;1995,8780861111109;625,9268111111111;891,3558833333333;486,6584416666667
MedCentralDeLabs;04/07/2023, 16:00:00;2698,2348083333336;1324,070072222222;922,0095388888889;451,5250222222222
MedCentralDeLabs;04/07/2023, 17:00:00;2231,5624833333336;1328,8540555555555;396,3506861111111;491,5961027777778
MedCentralDeLabs;04/07/2023, 18:00:00;951,4603777777779;448,4372638888889;184,26465277777777;313,23901388888885
MedCentralDeLabs;04/07/2023, 19:00:00;772,8377833333334;269,114325;175,27152222222222;325,08990277777775
MedCentralDeLabs;04/07/2023, 20:00:00;703,7496249999999;272,51798055555554;177,30496944444445;251,4877111111111
MedCentralDeLabs;04/07/2023, 21:00:00;695,9692249999999;269,6337833333333;173,4856527777778;250,384375
MedCentralDeLabs;04/07/2023, 22:00:00;692,6241694444444;267,69915;173,99385;248,52689166666667
MedCentralDeLabs;04/07/2023, 23:00:00;690,1042222222222;267,70329166666664;171,2567361111111;248,66842777777777
MedCentralDeLabs;05/07/2023, 0:00:00;672,6611055555555;260,1082944444444;163,78953333333334;246,20019722222222
MedCentralDeLabs;05/07/2023, 1:00:00;674,3357138888888;260,94509166666666;165,969225;244,97701388888888
MedCentralDeLabs;05/07/2023, 2:00:00;675,4239;260,5340972222222;166,0110388888889;246,41392222222223
MedCentralDeLabs;05/07/2023, 3:00:00;672,3398491620112;260,24491340782123;165,28340502793296;244,32958379888268
MedCentralDeLabs;05/07/2023, 4:00:00;669,9532055555555;259,16986944444443;162,99062777777777;245,264175
MedCentralDeLabs;05/07/2023, 5:00:00;678,1368166666667;262,6379972222222;168,75235277777776;244,34109166666664
MedCentralDeLabs;05/07/2023, 6:00:00;682,1308527777777;265,3151305555555;169,89770555555555;244,48159722222223
MedCentralDeLabs;05/07/2023, 7:00:00;700,4743805555555;271,87265;176,15856111111114;250,01794166666664
MedCentralDeLabs;05/07/2023, 8:00:00;1449,3952472222225;629,3029888888889;190,9972861111111;617,3947277777778
MedCentralDeLabs;05/07/2023, 9:00:00;1708,8666777777778;377,1751472222222;546,7920444444444;783,8588305555555
MedCentralDeLabs;05/07/2023, 10:00:00;2209,9862444444443;500,9530277777778;940,0077194444444;776,4424333333333
MedCentralDeLabs;05/07/2023, 11:00:00;2399,010855793276;1054,311158655182;528,4494748541262;804,9115393164768
MedCentralDeLabs;05/07/2023, 12:00:00;1701,8613027777778;800,7171611111112;200,24625;686,107675
MedCentralDeLabs;05/07/2023, 13:00:00;1548,307377777778;704,8593972222222;191,00618055555555;639,3784888888889
MedCentralDeLabs;05/07/2023, 14:00:00;1857,862413888889;783,9323277777778;198,71203055555557;858,2483583333333
MedCentralDeLabs;05/07/2023, 15:00:00;2033,6093611111112;978,2163805555555;205,61881944444445;830,7855249999999
MedCentralDeLabs;05/07/2023, 16:00:00;1830,9592694444445;870,1033027777778;204,349675;740,1139833333333
MedCentralDeLabs;05/07/2023, 17:00:00;1730,0061166666665;793,4153083333333;198,2016583333333;723,2051805555556
MedCentralDeLabs;05/07/2023, 18:00:00;1071,909375;551,1476749999999;184,34590277777778;329,26286944444445
MedCentralDeLabs;05/07/2023, 19:00:00;823,1080194444445;340,313675;176,08379999999997;302,6615861111111
MedCentralDeLabs;05/07/2023, 20:00:00;695,1634333333333;266,0369527777778;168,8286;257,6733638888889
MedCentralDeLabs;05/07/2023, 21:00:00;695,603486111111;266,42245833333334;169,521625;257,04339166666665
MedCentralDeLabs;05/07/2023, 22:00:00;705,5974111111111;271,0483555555556;173,43123333333332;258,53607222222223
MedCentralDeLabs;05/07/2023, 23:00:00;711,7382861111112;274,6945277777778;175,77024444444444;258,6827916666667
MedCentralDeLabs;06/07/2023, 0:00:00;696,8854583333333;267,19612222222224;170,68413611111112;256,4202055555555
MedCentralDeLabs;06/07/2023, 1:00:00;688,6801305555555;263,1516972222222;167,95574722222224;254,99295
MedCentralDeLabs;06/07/2023, 2:00:00;686,4334277777778;262,43735;166,520225;254,88650555555557
MedCentralDeLabs;06/07/2023, 3:00:00;686,7952842809365;262,8363210702341;167,37758639910814;254,0204905239688
MedCentralDeLabs;06/07/2023, 4:00:00;684,5617805555556;261,752;165,37253611111112;254,82621666666668
MedCentralDeLabs;06/07/2023, 5:00:00;691,6256888888889;264,38440555555553;170,45825833333333;254,26559444444445
MedCentralDeLabs;06/07/2023, 6:00:00;695,7425083333334;266,4182083333333;171,06050833333336;255,7221
MedCentralDeLabs;06/07/2023, 7:00:00;784,6734722222222;343,9037;178,85460277777779;258,42431944444445
MedCentralDeLabs;06/07/2023, 8:00:00;2511,139413888889;1031,4008027777777;786,060075;690,7106833333333
MedCentralDeLabs;06/07/2023, 9:00:00;2182,8506805555553;453,41610833333334;976,5837000000001;762,1817333333333
MedCentralDeLabs;06/07/2023, 10:00:00;2174,2008444444446;452,37413333333336;971,4325249999999;759,5293
MedCentralDeLabs;06/07/2023, 11:00:00;1536,6865611111111;451,1303638888889;284,7272277777778;791,8417444444444
MedCentralDeLabs;06/07/2023, 12:00:00;1148,3797;321,5956388888889;189,05080555555557;630,1869305555556
MedCentralDeLabs;06/07/2023, 13:00:00;1048,2373944444444;287,8225;182,83096666666665;571,0464944444445
MedCentralDeLabs;06/07/2023, 14:00:00;2150,4676083333334;1097,4674;244,98637222222223;788,8893138888889
MedCentralDeLabs;06/07/2023, 15:00:00;2485,212522222222;1084,81685;509,104625;878,0570861111111
MedCentralDeLabs;06/07/2023, 16:00:00;2283,5664083333336;1168,488;314,2705944444445;782,5633305555556
MedCentralDeLabs;06/07/2023, 17:00:00;2176,7402333333334;1198,819861111111;217,43376666666668;739,748063888889
MedCentralDeLabs;06/07/2023, 18:00:00;1782,5453805555555;1088,6581583333334;210,2891;468,15074166666665
MedCentralDeLabs;06/07/2023, 19:00:00;714,627524312309;276,40131147540984;179,99044178938593;255,77323145318144
MedCentralDeLabs;06/07/2023, 20:00:00;709,7095972222222;274,4599694444444;178,2431777777778;254,5166388888889
MedCentralDeLabs;06/07/2023, 21:00:00;704,6490027777778;271,76614166666667;176,12134166666667;254,261875
MedCentralDeLabs;06/07/2023, 22:00:00;703,6835777777777;270,6221777777778;175,66322222222226;254,91476944444446
MedCentralDeLabs;06/07/2023, 23:00:00;704,730825;270,82831111111113;176,36437777777778;255,03935555555557
MedCentralDeLabs;07/07/2023, 0:00:00;697,8313805555556;268,0325611111111;172,91111944444447;254,36946944444443
MedCentralDeLabs;07/07/2023, 1:00:00;696,3910527777778;267,18710277777774;173,01298888888888;253,71067222222223
MedCentralDeLabs;07/07/2023, 2:00:00;699,6359027777778;268,3660722222222;174,11363333333335;254,66991388888889
MedCentralDeLabs;07/07/2023, 3:00:00;700,4554578447795;268,9865466219989;175,22400055834729;253,78538805136796
MedCentralDeLabs;07/07/2023, 4:00:00;694,1176465684913;265,6772381217005;171,53708808002222;254,39431508752432
MedCentralDeLabs;07/07/2023, 5:00:00;694,0240722222222;265,5125472222222;171,93560000000002;254,07355555555557
MedCentralDeLabs;07/07/2023, 6:00:00;702,7368611111111;269,7685222222222;176,49262777777776;254,03122222222223
MedCentralDeLabs;07/07/2023, 7:00:00;772,1806501806058;333,6214976382328;180,20515698805224;255,08926090580718
MedCentralDeLabs;07/07/2023, 8:00:00;2131,814191666667;1179,8414083333334;594,6151972222223;351,57014166666664
MedCentralDeLabs;07/07/2023, 9:00:00;2508,223986111111;1297,0954972222223;601,1642888888889;599,6076166666667
MedCentralDeLabs;07/07/2023, 10:00:00;2808,6300277777777;1872,9060333333332;253,1325611111111;654,3665833333334
MedCentralDeLabs;07/07/2023, 11:00:00;2133,401966666667;1313,2254444444443;221,2480666666667;578,7581361111111
MedCentralDeLabs;07/07/2023, 12:00:00;1553,600138888889;984,2403166666667;207,11443333333332;349,24458055555556
MedCentralDeLabs;07/07/2023, 13:00:00;1364,6714388888888;910,0817944444444;196,66359722222222;247,03622222222222
MedCentralDeLabs;07/07/2023, 14:00:00;1344,5402;821,0506083333333;196,39715833333335;316,5636416666666
MedCentralDeLabs;07/07/2023, 15:00:00;1105,4343277777778;468,3918444444445;185,68949166666664;443,84785
MedCentralDeLabs;07/07/2023, 16:00:00;971,6850305555556;319,3996027777777;182,2378638888889;464,3821166666667
MedCentralDeLabs;07/07/2023, 17:00:00;1459,0687277777777;789,8546083333333;200,36355;457,0644027777778
MedCentralDeLabs;07/07/2023, 18:00:00;1049,5363972222224;497,81517499999995;188,18675833333336;356,8628777777778
MedCentralDeLabs;07/07/2023, 19:00:00;710,5563500000001;273,047325;177,7864638888889;257,22216944444443
MedCentralDeLabs;07/07/2023, 20:00:00;711,5616305555556;273,17676666666665;177,80476666666664;258,08445555555556
MedCentralDeLabs;07/07/2023, 21:00:00;709,5062972222222;272,49013055555554;177,06279444444445;257,4402083333333
MedCentralDeLabs;07/07/2023, 22:00:00;712,9382083333334;274,2385527777778;178,5846861111111;257,61364444444445
MedCentralDeLabs;07/07/2023, 23:00:00;715,047175;274,6174611111111;180,23944722222222;257,71545555555554
MedCentralDeLabs;08/07/2023, 0:00:00;695,6648583333334;265,3534138888889;172,1284138888889;255,67066666666668
MedCentralDeLabs;08/07/2023, 1:00:00;695,6724666666667;265,51393888888884;172,16261944444443;255,48860555555555
MedCentralDeLabs;08/07/2023, 2:00:00;695,6150833333332;265,87750833333337;171,40931666666668;255,78261111111112
MedCentralDeLabs;08/07/2023, 3:00:00;697,183508233324;266,31805749372035;172,58039910689368;255,74517164387385
MedCentralDeLabs;08/07/2023, 4:00:00;697,6662138888889;266,10989722222223;173,45184722222223;255,59901111111108
MedCentralDeLabs;08/07/2023, 5:00:00;697,8797694444444;266,64109444444443;172,80707222222222;255,88504999999998
MedCentralDeLabs;08/07/2023, 6:00:00;710,2478638888889;273,0300972222222;178,49341111111113;256,2441694444444
MedCentralDeLabs;08/07/2023, 7:00:00;712,6887666666667;273,9345472222222;179,38346666666666;256,9143611111111
MedCentralDeLabs;08/07/2023, 8:00:00;711,2175027777777;272,87343055555556;178,70571111111113;257,15297499999997
MedCentralDeLabs;08/07/2023, 9:00:00;710,2358083333334;272,6249027777778;178,74030277777777;256,3966222222222
MedCentralDeLabs;08/07/2023, 10:00:00;707,0203499999999;271,51860555555555;176,64998888888888;256,36705277777776
MedCentralDeLabs;08/07/2023, 11:00:00;711,7190999999999;273,78493055555555;179,48678333333334;255,9921888888889
MedCentralDeLabs;08/07/2023, 12:00:00;708,7556388888889;273,0534333333334;177,2342361111111;255,9750472222222
MedCentralDeLabs;08/07/2023, 13:00:00;712,5453333333334;274,29404166666666;179,98624722222223;255,82971944444444
MedCentralDeLabs;08/07/2023, 14:00:00;714,9147318699639;275,3737399277577;180,13127535426506;256,9656098916366
MedCentralDeLabs;08/07/2023, 15:00:00;716,185836111111;276,1092972222222;181,12585555555557;256,5082527777778
MedCentralDeLabs;08/07/2023, 16:00:00;714,8010972222223;275,4773;180,28986111111112;256,5606333333333
MedCentralDeLabs;08/07/2023, 17:00:00;712,7154722222223;274,52517222222224;178,25161111111112;257,44554999999997
MedCentralDeLabs;08/07/2023, 18:00:00;713,3357833333333;274,9104388888889;178,1435;257,74854444444446
MedCentralDeLabs;08/07/2023, 19:00:00;714,5725722222221;275,7007444444444;177,86159722222223;258,43815555555557
MedCentralDeLabs;08/07/2023, 20:00:00;713,8962083333333;275,37480833333336;177,72670277777777;258,25376944444446
MedCentralDeLabs;08/07/2023, 21:00:00;715,1109527777778;275,6522972222222;178,73945277777779;258,17446944444447
MedCentralDeLabs;08/07/2023, 22:00:00;714,20965;275,11055555555555;178,61486666666667;257,98516944444447
MedCentralDeLabs;08/07/2023, 23:00:00;714,4647222222222;274,9887027777778;178,5756638888889;258,3493472222222
MedCentralDeLabs;09/07/2023, 0:00:00;699,3325340372326;267,8069130313976;172,55776048902473;256,4205001389275
MedCentralDeLabs;09/07/2023, 1:00:00;703,9462083333334;269,4743138888889;175,1680111111111;256,8028333333333
MedCentralDeLabs;09/07/2023, 2:00:00;701,435006946374;268,7997082522923;173,61322867463184;256,4720338983051
MedCentralDeLabs;09/07/2023, 3:00:00;699,813515625;267,3890597098214;173,7221010044643;256,18583705357145
MedCentralDeLabs;09/07/2023, 4:00:00;697,3891722222222;266,98117777777776;171,79495000000003;256,03899722222224
MedCentralDeLabs;09/07/2023, 5:00:00;701,9475638888889;269,37784166666665;174,76110555555556;255,32021944444446
MedCentralDeLabs;09/07/2023, 6:00:00;705,0249027777777;270,82602777777777;176,97879166666667;254,75797777777777
MedCentralDeLabs;09/07/2023, 7:00:00;709,2462250000001;272,8901;178,70156111111112;255,2150472222222
MedCentralDeLabs;09/07/2023, 8:00:00;709,4335166666667;273,3242861111111;177,87489722222222;255,75723055555557
MedCentralDeLabs;09/07/2023, 9:00:00;714,1854111111111;275,64515833333337;180,87518055555557;255,23139444444445
MedCentralDeLabs;09/07/2023, 10:00:00;717,5514388888889;277,4108944444444;180,25123055555554;257,4098638888889
MedCentralDeLabs;09/07/2023, 11:00:00;727,3209472222222;276,8728222222222;180,8699638888889;266,9826388888889
MedCentralDeLabs;09/07/2023, 12:00:00;934,6479388888889;271,8904166666667;186,12845555555555;471,66025277777777
MedCentralDeLabs;09/07/2023, 13:00:00;876,7508555555556;271,4902416666667;183,3074111111111;417,59803611111107
MedCentralDeLabs;09/07/2023, 14:00:00;804,3293861111111;278,5208388888889;186,03162500000002;336,440475
MedCentralDeLabs;09/07/2023, 15:00:00;801,7150777777779;278,59299166666665;186,61912500000003;333,23178333333334
MedCentralDeLabs;09/07/2023, 16:00:00;723,118038888889;280,01244444444444;183,93994166666667;256,7372111111111
MedCentralDeLabs;09/07/2023, 17:00:00;710,5870777777777;274,20009444444446;177,50730833333333;256,3578416666667
MedCentralDeLabs;09/07/2023, 18:00:00;709,2515527777778;273,73481388888894;176,74480277777778;256,2541361111111
MedCentralDeLabs;09/07/2023, 19:00:00;707,2795694444445;272,66411944444445;175,78805;256,2956527777778
MedCentralDeLabs;09/07/2023, 20:00:00;704,7811972222222;271,51211944444447;174,87511944444446;255,86031944444446
MedCentralDeLabs;09/07/2023, 21:00:00;706,2845527777778;272,0097138888889;175,494025;256,2585555555556
MedCentralDeLabs;09/07/2023, 22:00:00;708,8812611111111;273,0683916666667;176,45418611111108;256,8182611111111
MedCentralDeLabs;09/07/2023, 23:00:00;712,571461111111;274,46842499999997;178,04675277777778;257,5548611111111
MedCentralDeLabs;10/07/2023, 0:00:00;692,8597888888889;265,30067499999996;170,56112777777778;254,46284166666666
MedCentralDeLabs;10/07/2023, 1:00:00;694,2031722222222;265,70885555555554;171,325875;254,64805555555554
MedCentralDeLabs;10/07/2023, 2:00:00;699,1866916666667;267,90745555555554;173,03635833333334;255,72265000000002
MedCentralDeLabs;10/07/2023, 3:00:00;695,7460574776786;266,51635602678573;171,64393973214285;255,03584542410712
MedCentralDeLabs;10/07/2023, 4:00:00;686,241025;261,77947222222224;168,04916666666668;253,85705000000002
MedCentralDeLabs;10/07/2023, 5:00:00;687,4415027777778;262,9764388888889;168,6050111111111;253,29314166666668
MedCentralDeLabs;10/07/2023, 6:00:00;696,7797944444444;267,9960722222222;173,44672777777777;252,87499166666666
